Date,Close/Last,Volume,Open,High,Low
12/15/2023,$6.14,13148450,$6.13,$6.37,$5.93
12/14/2023,$6.02,16060650,$5.50,$6.3099,$5.49
12/13/2023,$5.22,10929140,$4.39,$5.31,$4.272
12/12/2023,$4.43,6702174,$4.81,$4.82,$4.4001
12/11/2023,$4.795,5848532,$4.80,$5.06,$4.755
12/08/2023,$4.76,7689098,$4.94,$5.105,$4.49
12/07/2023,$4.99,5975132,$4.86,$5.25,$4.80
12/06/2023,$4.87,5964281,$5.08,$5.35,$4.82
12/05/2023,$4.97,5035504,$5.085,$5.22,$4.915
12/04/2023,$5.14,9518063,$4.83,$5.3299,$4.76
12/01/2023,$4.82,8667589,$4.14,$4.83,$4.05
11/30/2023,$4.15,4841830,$4.33,$4.345,$4.115
11/29/2023,$4.28,3909931,$4.16,$4.395,$4.16
11/28/2023,$4.06,3957814,$3.98,$4.13,$3.86
11/27/2023,$4.02,4305255,$4.22,$4.22,$3.95
11/24/2023,$4.18,1428585,$4.28,$4.28,$4.14
11/22/2023,$4.23,2385024,$4.22,$4.325,$4.17
11/21/2023,$4.20,4130068,$4.36,$4.44,$4.15
11/20/2023,$4.48,4103900,$4.57,$4.64,$4.43
11/17/2023,$4.57,4169989,$4.41,$4.57,$4.20
11/16/2023,$4.33,4451584,$4.61,$4.68,$4.29
11/15/2023,$4.67,5573330,$4.44,$4.89,$4.44
11/14/2023,$4.39,7285046,$4.02,$4.45,$4.0012
11/13/2023,$3.81,2689302,$3.76,$3.88,$3.6793
11/10/2023,$3.79,5162929,$3.81,$3.865,$3.69
11/09/2023,$3.86,3200098,$4.10,$4.155,$3.845
11/08/2023,$4.05,3117150,$4.27,$4.27,$4.01
11/07/2023,$4.27,3629051,$4.31,$4.34,$4.1201
11/06/2023,$4.29,5355838,$4.61,$4.62,$4.11
11/03/2023,$4.57,8148324,$4.62,$4.75,$4.505
11/02/2023,$4.47,7622618,$4.06,$4.51,$4.01
11/01/2023,$4.03,11605730,$3.82,$4.07,$3.75
10/31/2023,$4.27,7420908,$3.98,$4.35,$3.9702
10/30/2023,$4.00,6970750,$4.10,$4.2001,$3.95
10/27/2023,$4.02,5441863,$4.24,$4.24,$3.97
10/26/2023,$4.26,7309405,$4.13,$4.41,$4.09
10/25/2023,$4.06,13501440,$4.47,$4.50,$3.82
10/24/2023,$4.96,5041135,$5.06,$5.27,$4.92
10/23/2023,$4.96,4625883,$5.01,$5.23,$4.8701
10/20/2023,$5.09,8931564,$4.95,$5.18,$4.7301
10/19/2023,$5.57,4008138,$5.71,$5.82,$5.5525
10/18/2023,$5.70,4080868,$5.76,$5.85,$5.5715
10/17/2023,$5.85,6744408,$5.31,$5.92,$5.24
10/16/2023,$5.79,4230160,$5.44,$5.86,$5.44
10/13/2023,$5.62,3521453,$5.66,$5.855,$5.515
10/12/2023,$5.66,3719760,$5.78,$5.85,$5.55
10/11/2023,$5.78,5021641,$5.91,$5.985,$5.62
10/10/2023,$5.81,10633590,$5.13,$5.96,$4.955
10/09/2023,$5.18,3990292,$5.38,$5.445,$5.10
10/06/2023,$5.46,4731156,$5.34,$5.54,$5.28
10/05/2023,$5.45,3396949,$5.37,$5.525,$5.26
10/04/2023,$5.47,4990929,$5.45,$5.495,$5.2305
10/03/2023,$5.475,6581425,$5.39,$5.57,$5.31
10/02/2023,$5.62,5184037,$6.14,$6.14,$5.605
09/29/2023,$6.17,2663423,$6.23,$6.4479,$6.075
09/28/2023,$6.10,3706862,$6.17,$6.24,$5.9522
09/27/2023,$6.15,2849278,$6.14,$6.325,$6.03
09/26/2023,$6.08,4702872,$6.01,$6.25,$5.90
09/25/2023,$6.10,3688342,$6.27,$6.46,$6.02
09/22/2023,$6.37,2831278,$6.70,$6.795,$6.355
09/21/2023,$6.62,4013509,$6.69,$6.74,$6.395
09/20/2023,$6.84,2356177,$7.01,$7.20,$6.83
09/19/2023,$6.95,3014517,$6.78,$7.18,$6.74
09/18/2023,$6.77,3651933,$7.20,$7.20,$6.74
09/15/2023,$7.22,6715615,$7.26,$7.455,$7.0232
09/14/2023,$7.28,4982736,$7.05,$7.365,$7.025
09/13/2023,$6.99,6720857,$7.28,$7.29,$6.82
09/12/2023,$7.29,6684164,$6.55,$7.32,$6.47
09/11/2023,$6.62,2244220,$6.67,$6.7308,$6.525
09/08/2023,$6.62,3398884,$6.53,$6.655,$6.43
09/07/2023,$6.53,4039582,$6.55,$6.58,$6.31
09/06/2023,$6.70,6099477,$6.96,$7.05,$6.54
09/05/2023,$7.04,3583606,$7.25,$7.3496,$6.925
09/01/2023,$7.29,3019083,$7.27,$7.49,$7.26
08/31/2023,$7.16,2752504,$7.24,$7.35,$7.12
08/30/2023,$7.24,3427806,$7.48,$7.77,$7.23
08/29/2023,$7.41,4329838,$6.83,$7.495,$6.79
08/28/2023,$6.85,4057170,$7.02,$7.09,$6.83
08/25/2023,$6.95,3379870,$6.94,$7.045,$6.875
08/24/2023,$6.90,4179016,$7.31,$7.37,$6.88
08/23/2023,$7.29,3294567,$7.18,$7.40,$7.065
08/22/2023,$7.19,3218898,$7.27,$7.33,$6.90
08/21/2023,$7.12,3567034,$7.22,$7.40,$7.03
08/18/2023,$7.22,5090075,$7.35,$7.58,$7.1901
08/17/2023,$7.48,3250139,$7.52,$7.5696,$7.37
08/16/2023,$7.46,2886977,$7.60,$7.73,$7.44
08/15/2023,$7.69,4257189,$8.01,$8.06,$7.66
08/14/2023,$8.13,4021907,$8.06,$8.27,$7.85
08/11/2023,$8.14,6669674,$8.15,$8.23,$7.915
08/10/2023,$8.32,4966502,$8.53,$8.73,$8.26
08/09/2023,$8.54,5344254,$8.52,$8.63,$8.37
08/08/2023,$8.50,5593590,$8.42,$8.53,$8.22
08/07/2023,$8.65,4828572,$8.68,$8.82,$8.51
08/04/2023,$8.67,6362393,$9.09,$9.14,$8.63
08/03/2023,$9.08,7004848,$9.03,$9.2705,$8.94
08/02/2023,$9.04,9768203,$9.52,$9.53,$8.85
08/01/2023,$9.87,9526597,$9.87,$10.30,$9.6144
07/31/2023,$9.87,7080458,$9.30,$9.93,$9.29
07/28/2023,$9.26,8150602,$9.32,$9.445,$9.15
07/27/2023,$9.23,10030340,$9.47,$9.47,$9.16
07/26/2023,$9.45,23899820,$9.40,$10.01,$9.14
07/25/2023,$11.22,4713477,$11.52,$11.645,$11.17
07/24/2023,$11.59,7395926,$11.37,$11.885,$11.24
07/21/2023,$11.25,7072324,$11.41,$11.44,$10.85
07/20/2023,$11.32,5930108,$11.14,$11.435,$10.9404
