Date,Close/Last,Volume,Open,High,Low
09/27/2022,$32.69,3166266,$32.74,$33.7062,$31.89
09/26/2022,$32.05,4456992,$31.68,$34.08,$31.66
09/23/2022,$31.76,4639446,$31.37,$32.30,$30.265
09/22/2022,$31.60,3749647,$32.97,$32.98,$31.29
09/21/2022,$33.10,5040358,$32.70,$34.75,$32.61
09/20/2022,$32.49,5814736,$35.24,$35.47,$32.215
09/19/2022,$35.59,3559582,$34.91,$35.65,$34.54
09/16/2022,$35.17,3238654,$35.37,$35.65,$34.75
09/15/2022,$36.45,3828109,$35.55,$36.49,$34.80
09/14/2022,$35.79,2669317,$35.14,$35.83,$34.16
09/13/2022,$34.71,4176652,$35.16,$35.16,$33.46
09/12/2022,$36.80,3397062,$36.30,$37.35,$36.0913
09/09/2022,$35.98,3360782,$35.89,$36.93,$35.36
09/08/2022,$35.63,4026200,$33.54,$35.65,$33.52
09/07/2022,$34.26,4174012,$32.65,$34.83,$32.65
09/06/2022,$33.03,5244338,$32.60,$33.97,$32.08
09/02/2022,$32.75,6143965,$34.19,$34.39,$31.95
09/01/2022,$33.87,6306706,$33.80,$34.31,$32.14
08/31/2022,$34.33,19809430,$34.08,$35.94,$33.5203
08/30/2022,$37.39,9694115,$38.40,$39.1181,$36.87
08/29/2022,$38.01,3407205,$38.10,$38.77,$37.39
08/26/2022,$38.10,5561148,$40.95,$41.09,$37.26
08/25/2022,$40.57,3331391,$40.64,$40.89,$39.52
08/24/2022,$40.25,2990106,$41.29,$41.79,$40.21
08/23/2022,$41.26,2777024,$41.56,$43.325,$41.25
08/22/2022,$41.15,2156318,$41.90,$42.51,$41.09
08/19/2022,$42.78,3725415,$45.10,$45.318,$42.10
08/18/2022,$45.99,3790142,$47.87,$47.87,$45.51
08/17/2022,$48.25,4343601,$48.99,$49.66,$47.66
08/16/2022,$50.01,4433108,$49.16,$51.97,$46.49
08/15/2022,$49.43,2023120,$49.49,$50.95,$48.63
08/12/2022,$49.98,1793578,$49.05,$50.07,$47.87
08/11/2022,$48.30,3703426,$49.50,$51.87,$48.01
08/10/2022,$48.85,2684564,$48.16,$48.875,$46.745
08/09/2022,$45.93,2442630,$46.70,$47.58,$45.78
08/08/2022,$47.71,4740659,$44.90,$48.86,$44.8925
08/05/2022,$44.44,3437456,$42.00,$44.56,$41.68
08/04/2022,$43.23,2933457,$42.03,$43.58,$41.62
08/03/2022,$42.14,3135374,$41.45,$42.4135,$40.841
08/02/2022,$40.80,3324618,$40.53,$42.64,$40.00
08/01/2022,$40.94,2830573,$38.60,$41.05,$37.55
07/29/2022,$38.81,3733088,$38.80,$39.38,$37.55
07/28/2022,$39.13,5126257,$38.63,$39.60,$36.28
07/27/2022,$38.94,3724381,$39.28,$39.72,$37.755
07/26/2022,$38.40,7164792,$38.90,$39.0816,$37.24
07/25/2022,$41.75,3957968,$42.40,$42.70,$40.93
07/22/2022,$42.52,5570792,$45.00,$47.49,$42.46
07/21/2022,$45.18,5043015,$42.75,$45.485,$42.39
07/20/2022,$42.69,4928041,$43.42,$45.44,$42.35
07/19/2022,$43.31,3994834,$43.72,$44.225,$42.43
07/18/2022,$42.98,4368885,$43.39,$44.86,$42.645
07/15/2022,$42.65,3677517,$42.23,$43.24,$41.32
07/14/2022,$41.85,5261954,$42.79,$43.42,$41.1701
07/13/2022,$42.84,6537767,$41.71,$45.70,$40.81
07/12/2022,$42.67,5470218,$43.44,$44.25,$40.9501
07/11/2022,$43.13,4458311,$43.42,$43.73,$41.84
07/08/2022,$44.13,8008429,$41.49,$45.50,$40.76
07/07/2022,$42.42,5015173,$39.50,$43.07,$39.50
07/06/2022,$39.83,4744512,$40.32,$41.10,$38.82
07/05/2022,$40.54,6236203,$37.00,$41.03,$36.60
07/01/2022,$37.19,5054508,$35.16,$37.20,$34.64
06/30/2022,$34.72,4911572,$34.88,$35.845,$34.0241
06/29/2022,$35.34,4406588,$35.01,$35.80,$34.36
06/28/2022,$35.24,5709547,$37.89,$38.698,$35.24
06/27/2022,$38.14,8547693,$40.00,$40.40,$37.08
06/24/2022,$38.16,7266787,$37.18,$38.3598,$36.15
06/23/2022,$36.65,7286640,$33.00,$36.68,$33.00
06/22/2022,$32.62,6154664,$31.20,$33.43,$31.10
06/21/2022,$31.85,7326165,$31.14,$33.14,$30.61
06/17/2022,$28.70,5356476,$28.60,$29.38,$28.23
06/16/2022,$28.43,5398983,$28.84,$29.02,$27.795
06/15/2022,$29.24,4968505,$27.19,$30.01,$27.13
06/14/2022,$27.05,4108514,$26.83,$27.98,$26.47
06/13/2022,$27.07,5917882,$28.00,$28.58,$26.685
06/10/2022,$28.72,6443570,$28.83,$30.09,$28.41
06/09/2022,$29.75,11460020,$30.48,$31.72,$29.49
06/08/2022,$28.99,4258551,$28.62,$29.54,$28.54
06/07/2022,$28.62,4981761,$27.77,$28.99,$27.2245
06/06/2022,$27.76,6915211,$29.63,$30.11,$27.31
06/03/2022,$28.80,12199700,$28.47,$29.79,$27.92
06/02/2022,$29.18,48989100,$27.09,$29.47,$25.80
06/01/2022,$23.49,16075900,$24.89,$25.51,$22.96
05/31/2022,$24.80,8458528,$27.76,$27.92,$24.76
05/27/2022,$27.11,4443742,$25.32,$27.155,$25.32
05/26/2022,$25.54,3684415,$24.10,$26.13,$24.06
05/25/2022,$24.19,5582219,$22.66,$25.03,$22.65
05/24/2022,$23.31,5249435,$24.23,$24.25,$22.22
05/23/2022,$24.90,3309504,$24.28,$25.06,$23.86
05/20/2022,$24.47,4063659,$25.57,$25.68,$23.5583
05/19/2022,$24.97,3476923,$24.19,$25.71,$23.50
05/18/2022,$24.29,4751891,$26.86,$27.08,$24.092
05/17/2022,$27.65,4135110,$27.24,$27.94,$25.89
05/16/2022,$26.57,3019908,$27.87,$28.55,$26.44
05/13/2022,$27.97,4128681,$27.25,$28.52,$26.86
05/12/2022,$26.00,7989288,$23.23,$27.85,$22.6799
05/11/2022,$23.67,6050136,$26.65,$27.48,$23.35
05/10/2022,$26.94,5795535,$26.68,$27.85,$25.445
05/09/2022,$26.33,5293074,$26.66,$27.90,$26.0801
05/06/2022,$27.40,5263202,$28.89,$29.18,$26.34
05/05/2022,$28.98,5756989,$31.20,$31.21,$28.60
05/04/2022,$32.51,4853574,$29.69,$32.67,$28.84
05/03/2022,$30.30,3741624,$30.03,$31.01,$29.58
05/02/2022,$30.37,5477316,$28.60,$30.50,$28.20
04/29/2022,$29.06,6451623,$31.42,$32.303,$28.835
04/28/2022,$32.26,5625888,$30.58,$32.84,$29.05
04/27/2022,$30.82,4913727,$31.33,$31.8095,$30.19
04/26/2022,$31.42,5910553,$34.57,$34.65,$31.18
04/25/2022,$34.66,4178702,$34.18,$35.20,$33.34
04/22/2022,$34.62,4747435,$37.23,$37.95,$34.48
04/21/2022,$37.13,4624125,$39.31,$40.06,$36.63
04/20/2022,$39.61,3089868,$42.46,$42.46,$39.56
04/19/2022,$42.39,3918952,$39.63,$42.67,$39.27
04/18/2022,$39.68,3367332,$40.30,$40.39,$38.26
04/14/2022,$39.93,6375342,$42.80,$42.90,$39.35
04/13/2022,$43.10,6309728,$43.00,$43.79,$41.835
04/12/2022,$43.30,2952392,$43.83,$45.6293,$43.23
04/11/2022,$43.27,2519618,$42.42,$44.00,$41.6101
04/08/2022,$43.19,3218275,$43.03,$44.44,$42.30
04/07/2022,$43.59,4254520,$42.01,$43.80,$41.57
04/06/2022,$42.28,6828948,$43.04,$43.53,$40.04
04/05/2022,$44.24,4432572,$45.99,$47.14,$43.88
04/04/2022,$45.82,7626734,$41.49,$46.34,$40.4212
04/01/2022,$40.93,6063508,$41.21,$42.20,$39.86
03/31/2022,$40.78,8112621,$42.50,$42.97,$40.75
03/30/2022,$42.79,22791010,$43.90,$45.29,$41.80
03/29/2022,$51.00,9681089,$52.18,$52.39,$48.43
03/28/2022,$48.80,4306859,$46.62,$49.41,$46.10
03/25/2022,$45.76,3470648,$45.60,$46.635,$43.52
03/24/2022,$45.90,4192017,$46.00,$47.23,$43.16
03/23/2022,$46.15,5649891,$44.68,$49.765,$44.26
03/22/2022,$45.42,4625294,$41.57,$46.18,$41.46
03/21/2022,$41.28,3803203,$43.62,$44.0331,$40.61
03/18/2022,$44.21,2692873,$41.53,$44.52,$41.4584
03/17/2022,$42.24,2728482,$40.48,$42.32,$40.00
03/16/2022,$41.19,4795132,$37.66,$41.21,$37.66
03/15/2022,$37.22,3761248,$36.26,$37.50,$35.59
03/14/2022,$36.87,3404515,$37.96,$39.16,$36.61
03/11/2022,$39.24,3812320,$39.63,$40.05,$38.30
03/10/2022,$38.37,5315001,$41.57,$41.57,$37.725
03/09/2022,$41.65,3216209,$42.64,$43.86,$41.195
03/08/2022,$42.04,3947024,$42.27,$43.58,$39.35
03/07/2022,$42.83,2783630,$45.43,$47.12,$42.79
03/04/2022,$45.27,3633571,$44.85,$45.49,$43.2701
03/03/2022,$43.99,2943933,$45.00,$45.66,$43.13
03/02/2022,$45.11,3764267,$46.80,$46.91,$43.82
03/01/2022,$46.91,4273499,$46.62,$48.00,$45.70
02/28/2022,$47.14,7101648,$42.53,$47.49,$42.11
02/25/2022,$42.17,3300999,$41.50,$42.23,$38.917
02/24/2022,$40.59,5982974,$36.77,$41.09,$36.69
02/23/2022,$38.44,2913588,$41.80,$42.22,$38.43
02/22/2022,$41.58,3678323,$43.85,$44.91,$41.54
02/18/2022,$44.17,4600997,$45.81,$47.09,$43.89
02/17/2022,$45.66,3084951,$49.31,$50.30,$45.53
02/16/2022,$49.56,5362775,$54.07,$54.19,$48.87
02/15/2022,$54.00,3383820,$52.66,$54.0763,$51.91
02/14/2022,$52.63,3698557,$51.50,$53.85,$50.96
02/11/2022,$52.10,3761887,$52.21,$53.1499,$50.78
02/10/2022,$52.42,5918944,$50.74,$53.90,$50.64
02/09/2022,$52.25,8222218,$47.73,$52.30,$47.69
02/08/2022,$46.98,2780301,$45.90,$47.24,$44.61
02/07/2022,$45.82,4915483,$48.49,$49.48,$45.61
02/04/2022,$49.29,7853467,$44.97,$50.50,$44.65
02/03/2022,$43.69,6128193,$43.23,$44.1481,$41.31
02/02/2022,$43.95,4258281,$47.81,$48.025,$43.82
02/01/2022,$47.86,2914275,$47.54,$48.32,$45.98
01/31/2022,$47.61,4258919,$44.49,$47.76,$44.41
01/28/2022,$43.95,3711081,$43.69,$44.32,$41.3491
01/27/2022,$42.71,5385224,$43.10,$44.87,$42.48
01/26/2022,$43.44,6788476,$43.63,$45.86,$42.15
01/25/2022,$42.44,8506710,$42.12,$44.30,$41.71
01/24/2022,$43.27,11460320,$37.02,$43.30,$36.70
01/21/2022,$38.05,5376986,$40.00,$40.49,$37.68
01/20/2022,$40.68,3944423,$42.67,$44.21,$40.62
01/19/2022,$42.19,3258648,$43.00,$44.1999,$41.92
01/18/2022,$43.25,5628626,$43.56,$46.26,$42.98
01/14/2022,$44.86,5343789,$45.69,$46.49,$43.12
01/13/2022,$46.09,3598545,$49.36,$49.36,$46.03
01/12/2022,$48.58,3204780,$50.90,$51.89,$48.19
01/11/2022,$50.93,2635483,$49.16,$51.99,$49.02
01/10/2022,$49.91,4190621,$47.95,$49.92,$46.45
01/07/2022,$48.52,8171871,$50.79,$51.25,$48.03
01/06/2022,$52.89,3174817,$51.56,$54.28,$50.05
01/05/2022,$52.01,3554082,$53.83,$55.20,$51.53
01/04/2022,$54.40,4496412,$57.395,$57.395,$52.87
01/03/2022,$57.48,3129884,$59.39,$60.51,$57.26
12/31/2021,$58.97,2578787,$59.44,$61.20,$58.90
12/30/2021,$59.43,2233941,$58.24,$60.33,$57.59
12/29/2021,$57.81,2566190,$59.71,$59.71,$57.07
12/28/2021,$60.00,2372741,$60.39,$61.47,$59.92
12/27/2021,$60.27,2277277,$58.68,$60.79,$58.23
12/23/2021,$59.26,4917984,$56.69,$60.11,$56.50
12/22/2021,$55.76,3180554,$55.03,$56.4298,$53.9395
12/21/2021,$55.22,3624638,$57.36,$57.66,$54.45
12/20/2021,$56.52,5283430,$53.98,$57.0424,$53.3067
12/17/2021,$54.76,4499229,$52.82,$54.99,$51.60
12/16/2021,$53.40,5554386,$56.25,$56.62,$52.52
12/15/2021,$56.37,6101179,$54.66,$56.99,$52.86
12/14/2021,$54.87,5989865,$54.63,$56.22,$53.52
12/13/2021,$55.26,8007100,$51.44,$55.37,$51.43
12/10/2021,$51.76,17830930,$50.30,$53.4299,$50.05
12/09/2021,$56.30,9763358,$60.31,$60.4008,$55.95
12/08/2021,$60.10,4404535,$60.80,$61.24,$58.52
12/07/2021,$60.77,4256224,$60.93,$62.54,$60.31
12/06/2021,$59.54,6599902,$59.01,$60.66,$57.52
12/03/2021,$62.69,5996622,$65.16,$66.40,$60.25
12/02/2021,$66.00,4534786,$64.95,$66.35,$62.82
12/01/2021,$66.50,6923942,$68.62,$69.38,$65.32
11/30/2021,$68.26,4887663,$68.70,$69.0899,$65.85
11/29/2021,$68.66,3007977,$68.50,$69.48,$66.21
11/26/2021,$69.39,2726378,$69.36,$70.05,$67.60
11/24/2021,$67.10,3128327,$64.17,$67.3905,$63.63
11/23/2021,$64.53,4086132,$65.60,$65.60,$62.28
11/22/2021,$66.04,5088321,$72.50,$73.1182,$65.57
11/19/2021,$72.92,2732360,$73.60,$75.68,$72.90
11/18/2021,$72.92,2166814,$73.00,$74.5499,$72.66
11/17/2021,$73.35,2803971,$75.55,$76.20,$73.27
11/16/2021,$75.98,2147232,$74.25,$76.58,$73.88
11/15/2021,$74.76,2107314,$77.03,$77.59,$74.4012
11/12/2021,$76.91,3432348,$71.81,$77.08,$70.85
11/11/2021,$71.30,2624687,$73.25,$73.80,$71.17
11/10/2021,$72.15,3012924,$76.05,$76.055,$71.53
11/09/2021,$76.62,2186345,$76.10,$77.44,$75.40
11/08/2021,$75.58,2793916,$74.49,$76.54,$74.49
11/05/2021,$74.40,3867771,$78.35,$79.16,$73.92
11/04/2021,$79.62,6206307,$73.15,$80.575,$73.10
11/03/2021,$73.16,3347212,$73.80,$74.43,$72.71
11/02/2021,$73.39,2217501,$74.91,$74.91,$72.63
11/01/2021,$74.71,2935481,$75.80,$77.17,$74.23
10/29/2021,$75.80,4983748,$71.71,$76.35,$71.03
10/28/2021,$72.63,7486013,$67.29,$74.73,$66.92
10/27/2021,$67.29,2405231,$68.11,$69.89,$67.01
10/26/2021,$67.99,5345352,$68.20,$69.94,$67.5063
10/25/2021,$67.95,2953570,$64.98,$68.20,$64.81
10/22/2021,$65.47,2002189,$65.30,$66.22,$64.92
10/21/2021,$65.50,2093746,$65.90,$66.61,$65.39
10/20/2021,$65.90,2031768,$67.00,$67.10,$65.40
10/19/2021,$66.34,3170146,$65.87,$67.03,$64.76
10/18/2021,$65.91,4079799,$63.78,$65.96,$62.75
10/15/2021,$63.53,2879225,$62.77,$64.09,$61.90
10/14/2021,$62.61,3362718,$63.49,$63.87,$62.37
10/13/2021,$62.73,2933692,$62.95,$63.395,$61.31
10/12/2021,$62.87,4674765,$61.73,$63.56,$60.4501
10/11/2021,$61.46,3067430,$62.32,$62.65,$61.40
10/08/2021,$62.60,4843603,$64.79,$65.01,$62.07
10/07/2021,$64.79,2814313,$65.00,$66.515,$64.65
10/06/2021,$64.54,2272008,$63.47,$65.5137,$63.47
10/05/2021,$63.96,2559585,$64.39,$65.27,$63.63
10/04/2021,$64.23,4220295,$67.13,$67.26,$63.42
10/01/2021,$67.39,1735795,$68.00,$68.00,$66.10
09/30/2021,$68.11,2155382,$68.51,$69.09,$67.58
09/29/2021,$67.71,2986694,$69.30,$69.87,$67.70
09/28/2021,$69.64,3065833,$70.23,$71.64,$68.31
09/27/2021,$70.50,3692135,$69.11,$70.84,$67.89
09/24/2021,$69.83,5927045,$72.80,$72.80,$68.68
09/23/2021,$73.45,2115086,$74.52,$75.25,$73.44
09/22/2021,$73.84,2066241,$74.82,$75.89,$73.56
09/21/2021,$75.15,1680499,$75.39,$76.47,$74.30
09/20/2021,$75.63,2119425,$74.29,$75.89,$74.00
09/17/2021,$75.62,2550687,$75.45,$76.3238,$74.905
09/16/2021,$74.92,2221228,$73.16,$75.06,$73.04
09/15/2021,$73.65,2446441,$72.34,$73.77,$71.71
09/14/2021,$72.22,1771683,$73.91,$74.15,$71.75
09/13/2021,$73.64,3005776,$74.73,$74.879,$71.93
09/10/2021,$74.99,2696611,$76.99,$77.90,$74.68
09/09/2021,$76.60,2386870,$75.99,$76.89,$75.5367
09/08/2021,$75.95,3181812,$75.63,$76.3999,$73.90
09/07/2021,$75.82,4503366,$76.75,$77.29,$75.1585
09/03/2021,$76.75,6574026,$79.23,$79.98,$76.55
09/02/2021,$79.31,19038900,$79.28,$81.37,$78.50
09/01/2021,$87.43,7514366,$88.29,$89.0491,$86.60
08/31/2021,$88.12,2511154,$90.27,$91.12,$87.92
08/30/2021,$90.10,1707886,$88.99,$91.35,$88.2701
08/27/2021,$88.11,1476689,$90.00,$91.22,$88.07
08/26/2021,$89.55,1807155,$92.32,$92.405,$88.47
08/25/2021,$92.21,996262,$92.10,$92.76,$90.7501
08/24/2021,$92.10,1566591,$88.62,$92.29,$88.53
08/23/2021,$88.33,1434942,$86.78,$89.22,$86.60
08/20/2021,$86.52,2372286,$89.58,$89.92,$86.26
08/19/2021,$89.70,986718,$90.25,$91.25,$89.355
08/18/2021,$91.07,1221116,$93.18,$94.25,$91.07
08/17/2021,$92.59,1628018,$91.72,$93.33,$90.67
08/16/2021,$91.78,1725457,$94.50,$94.98,$90.5201
08/13/2021,$95.70,2655160,$95.20,$97.74,$94.87
08/12/2021,$95.08,2284703,$91.56,$95.28,$91.26
08/11/2021,$91.34,2233548,$90.37,$94.32,$90.24
08/10/2021,$90.73,1295866,$91.48,$91.91,$89.55
08/09/2021,$91.14,1799001,$88.80,$91.4799,$88.41
08/06/2021,$89.22,2447276,$91.93,$92.47,$88.43
08/05/2021,$91.94,2226513,$89.80,$92.00,$88.90
08/04/2021,$90.04,2832898,$86.58,$90.75,$86.58
08/03/2021,$86.75,1301748,$85.47,$87.21,$84.63
08/02/2021,$85.38,2061730,$83.88,$86.30,$81.50
07/30/2021,$83.70,2555951,$85.22,$86.3099,$83.42
07/29/2021,$86.67,1821720,$88.43,$90.18,$86.56
07/28/2021,$89.43,2367050,$87.15,$89.47,$85.4801
07/27/2021,$85.35,2268629,$85.96,$86.47,$82.55
07/26/2021,$86.35,3159256,$86.18,$90.2399,$85.77
07/23/2021,$86.74,2825989,$84.18,$87.265,$83.38
07/22/2021,$84.67,1785835,$83.45,$84.79,$82.61
07/21/2021,$83.20,1708761,$82.73,$83.9799,$82.34
07/20/2021,$82.70,2650594,$82.31,$83.16,$81.03
07/19/2021,$82.24,5409116,$75.82,$82.62,$75.13
07/16/2021,$76.98,2004076,$78.478,$78.97,$76.31
07/15/2021,$77.49,2876339,$80.08,$80.08,$75.91
07/14/2021,$78.91,2904516,$84.33,$84.75,$78.84
07/13/2021,$84.22,2094121,$84.00,$86.09,$83.261
07/12/2021,$84.35,2311693,$86.00,$87.17,$83.385
07/09/2021,$85.57,3884118,$80.74,$85.61,$80.6501
07/08/2021,$81.24,5573108,$80.10,$81.70,$76.61
07/07/2021,$83.64,3022691,$84.48,$85.3285,$82.11
07/06/2021,$84.42,3945350,$80.90,$84.43,$80.90
07/02/2021,$80.55,3096111,$80.51,$81.45,$79.4801
07/01/2021,$80.64,2712116,$80.35,$80.90,$78.55
06/30/2021,$79.71,2863783,$81.29,$81.6703,$79.71
06/29/2021,$81.88,3098221,$83.45,$83.94,$81.51
06/28/2021,$83.00,4844089,$81.36,$83.85,$80.192
06/25/2021,$80.35,3531337,$81.00,$82.03,$79.77
06/24/2021,$80.62,5020620,$79.11,$81.60,$79.06
06/23/2021,$78.85,3426584,$78.04,$79.52,$78.04
06/22/2021,$77.22,4345173,$77.59,$77.75,$76.35
06/21/2021,$77.85,4068276,$78.25,$79.43,$76.68
06/18/2021,$78.50,3941779,$78.50,$78.80,$76.97
06/17/2021,$77.67,3334473,$76.89,$78.52,$76.0778
06/16/2021,$77.20,4306044,$74.04,$77.28,$73.68
06/15/2021,$73.90,4363600,$75.65,$76.125,$73.62
06/14/2021,$75.07,5310851,$74.26,$75.55,$73.65
06/11/2021,$74.74,11398480,$76.91,$78.51,$74.58
06/10/2021,$79.35,9820850,$78.19,$80.348,$77.62
06/09/2021,$77.77,2782405,$80.41,$80.98,$77.52
06/08/2021,$79.47,3203982,$79.10,$79.8683,$77.53
06/07/2021,$78.56,3370802,$75.612,$78.9999,$74.99
06/04/2021,$75.21,2392683,$75.71,$77.2276,$75.21
06/03/2021,$75.13,4049083,$76.24,$77.37,$73.91
06/02/2021,$77.52,4532909,$73.23,$78.00,$72.4614
06/01/2021,$73.53,1835309,$74.73,$74.86,$73.07
05/28/2021,$73.62,2108111,$75.27,$75.86,$73.30
05/27/2021,$75.28,2425017,$73.76,$75.75,$73.07
05/26/2021,$73.96,3477986,$73.83,$76.10,$73.40
05/25/2021,$72.93,3053466,$72.09,$73.85,$72.09
05/24/2021,$71.71,3286491,$68.55,$72.78,$67.90
05/21/2021,$67.76,3878974,$69.28,$70.0403,$67.68
05/20/2021,$69.60,3566540,$71.24,$71.59,$69.59
05/19/2021,$70.59,1880824,$69.02,$71.22,$68.05
05/18/2021,$70.42,3002170,$70.83,$72.41,$70.12
05/17/2021,$70.21,3143441,$68.05,$70.40,$67.09
05/14/2021,$67.75,3047031,$66.16,$68.98,$65.83
05/13/2021,$65.68,3938270,$68.17,$68.68,$64.08
05/12/2021,$68.00,3511848,$69.40,$70.46,$67.22
05/11/2021,$71.42,4227935,$66.73,$71.78,$65.75
05/10/2021,$67.83,4063386,$70.30,$70.46,$67.41
05/07/2021,$71.00,3290376,$73.32,$74.40,$70.17
05/06/2021,$71.51,4287141,$73.15,$73.75,$70.12
05/05/2021,$74.43,2632885,$77.52,$78.96,$74.08
05/04/2021,$77.34,3476347,$79.73,$79.90,$75.70
05/03/2021,$80.65,3946906,$80.23,$81.43,$79.26
04/30/2021,$79.72,3155688,$81.12,$81.96,$79.37
04/29/2021,$81.45,2896917,$81.37,$82.2157,$79.91
04/28/2021,$81.89,1586179,$82.50,$83.0616,$80.88
04/27/2021,$82.68,1611668,$83.50,$84.3598,$82.50
04/26/2021,$82.62,2220110,$80.96,$82.79,$79.88
04/23/2021,$80.59,2941265,$80.26,$80.71,$78.47
04/22/2021,$79.60,2616824,$80.21,$82.55,$79.57
04/21/2021,$80.24,4927143,$76.62,$80.35,$76.05
04/20/2021,$77.00,4017755,$80.00,$80.30,$76.10
04/19/2021,$78.98,4472519,$83.82,$84.24,$78.93
04/16/2021,$84.15,5419853,$86.73,$86.95,$82.55
04/15/2021,$86.60,2398321,$86.28,$87.83,$85.4189
04/14/2021,$85.56,3776522,$87.70,$87.85,$84.62
04/13/2021,$87.38,5822916,$82.80,$87.73,$82.57
04/12/2021,$84.04,3692494,$83.50,$86.29,$82.55
04/09/2021,$84.10,4599404,$81.32,$84.92,$80.48
04/08/2021,$81.82,2914231,$82.82,$83.20,$80.71
04/07/2021,$81.85,2369403,$82.35,$83.12,$81.06
04/06/2021,$82.55,3073647,$81.24,$83.49,$80.96
04/05/2021,$80.85,5152261,$82.92,$83.4171,$78.86
04/01/2021,$82.71,6199085,$86.43,$87.27,$81.65
03/31/2021,$84.71,22419900,$92.00,$92.52,$84.71
03/30/2021,$80.38,7157038,$77.18,$81.67,$76.60
03/29/2021,$78.85,2954923,$79.34,$80.4187,$76.7587
03/26/2021,$78.66,2925311,$79.43,$80.84,$76.6334
03/25/2021,$79.04,3188257,$77.59,$80.64,$76.238
03/24/2021,$79.00,4795404,$83.57,$84.25,$78.46
03/23/2021,$84.69,3453525,$84.33,$87.72,$83.95
03/22/2021,$85.88,4108232,$85.50,$86.99,$83.408
03/19/2021,$82.53,3796645,$78.50,$82.56,$78.35
03/18/2021,$77.51,2870150,$81.41,$81.64,$76.9387
03/17/2021,$81.52,2730998,$80.20,$83.20,$79.59
03/16/2021,$82.29,2417727,$87.00,$88.10,$80.91
03/15/2021,$86.55,1578060,$86.15,$86.66,$83.985
03/12/2021,$85.60,1949905,$84.00,$85.95,$82.01
03/11/2021,$87.27,3084569,$84.36,$87.60,$81.80
03/10/2021,$80.59,2769589,$81.99,$83.00,$78.87
03/09/2021,$80.43,3815084,$80.32,$81.90,$77.92
03/08/2021,$76.33,3610812,$82.08,$84.71,$76.00
03/05/2021,$82.87,5812770,$88.00,$88.35,$75.14
03/04/2021,$87.65,4171398,$90.51,$92.8699,$85.00
03/03/2021,$91.57,4892266,$98.28,$99.48,$88.9048
03/02/2021,$98.86,2668933,$105.50,$105.98,$98.09
03/01/2021,$104.80,1834387,$104.30,$105.15,$101.50
02/26/2021,$101.56,2754098,$101.51,$104.274,$98.56
02/25/2021,$101.55,2689651,$105.21,$109.36,$100.51
02/24/2021,$105.23,2998404,$106.81,$109.78,$102.86
02/23/2021,$109.78,4165338,$103.08,$109.82,$95.35
02/22/2021,$108.68,2450074,$110.55,$112.28,$107.42
02/19/2021,$113.95,1787568,$112.58,$116.35,$111.5452
02/18/2021,$110.29,1680334,$109.75,$111.3255,$107.60
02/17/2021,$110.49,2558378,$114.50,$114.84,$107.03
02/16/2021,$114.74,2144557,$116.25,$120.00,$112.80
02/12/2021,$118.69,4340975,$109.89,$119.63,$108.61
02/11/2021,$108.94,1461752,$108.00,$111.03,$107.13
02/10/2021,$107.09,1557223,$111.00,$111.65,$105.76
02/09/2021,$109.75,1369564,$107.76,$111.11,$107.72
02/08/2021,$107.76,2425814,$111.50,$112.53,$107.50
02/05/2021,$110.70,2074893,$107.00,$110.84,$105.83
02/04/2021,$106.83,2102939,$106.00,$107.7973,$103.12
02/03/2021,$103.71,3420986,$102.70,$107.3899,$100.30
02/02/2021,$101.76,2695609,$103.00,$104.20,$98.00
02/01/2021,$101.44,2840335,$102.36,$104.953,$99.20
01/29/2021,$101.82,3103928,$104.00,$106.29,$98.66
01/28/2021,$103.95,2767325,$106.13,$107.04,$100.48
01/27/2021,$103.99,6983333,$100.40,$112.53,$97.80
01/26/2021,$102.29,2578424,$102.50,$105.48,$101.60
01/25/2021,$102.49,3064829,$106.98,$111.51,$102.34
01/22/2021,$105.08,2498371,$106.00,$106.75,$101.6027
01/21/2021,$105.10,1746798,$104.99,$107.34,$103.34
01/20/2021,$104.39,2044145,$108.48,$110.70,$103.79
01/19/2021,$107.32,2846095,$104.02,$108.94,$104.00
01/15/2021,$108.11,3102724,$113.12,$113.77,$107.33
01/14/2021,$114.63,3404637,$112.50,$115.2735,$110.37
01/13/2021,$112.46,6112697,$105.50,$114.24,$105.01
01/12/2021,$104.15,3996495,$98.00,$104.55,$97.72
01/11/2021,$97.15,1809884,$95.29,$98.735,$93.78
01/08/2021,$96.87,2629771,$99.95,$100.50,$95.83
01/07/2021,$97.98,2806430,$95.71,$99.38,$94.92
01/06/2021,$94.02,2919931,$90.91,$96.2056,$90.5828
01/05/2021,$95.29,4597044,$88.26,$95.40,$88.005
01/04/2021,$88.90,2991162,$90.79,$91.44,$86.50
12/31/2020,$89.89,3601943,$92.04,$92.40,$88.23
12/30/2020,$92.34,4185102,$92.30,$94.54,$90.39
12/29/2020,$90.92,5375081,$93.00,$95.99,$89.52
12/28/2020,$92.61,7315655,$104.63,$105.00,$92.39
12/24/2020,$104.01,1607727,$102.97,$106.50,$102.66
12/23/2020,$102.08,3805416,$106.78,$107.1579,$100.82
12/22/2020,$106.69,4316663,$108.34,$109.73,$102.59
12/21/2020,$107.49,7171644,$100.40,$109.04,$100.1613
12/18/2020,$100.13,6085752,$101.87,$102.71,$98.60
12/17/2020,$100.18,7833051,$96.19,$101.04,$96.06
12/16/2020,$94.12,5029372,$90.80,$94.56,$90.56
