Date,Close/Last,Volume,Open,High,Low
09/02/2022,$198.20,N/A,$198.20,$198.20,$198.20
09/01/2022,$198.20,2549,$198.80,$199.20,$198.20
08/31/2022,$199.20,735,$199.00,$199.30,$199.00
08/30/2022,$199.40,N/A,$199.40,$199.40,$199.40
08/29/2022,$199.40,N/A,$199.40,$199.40,$199.40
08/26/2022,$199.40,N/A,$199.40,$199.40,$199.40
08/25/2022,$199.40,20,$199.40,$199.40,$199.40
08/24/2022,$199.00,140,$199.40,$199.40,$199.00
08/23/2022,$199.20,N/A,$199.20,$199.20,$199.20
08/22/2022,$199.20,N/A,$199.20,$199.20,$199.20
08/19/2022,$199.20,10,$199.20,$199.20,$199.20
08/18/2022,$199.20,10,$199.20,$199.20,$199.20
08/17/2022,$199.40,9255,$199.40,$199.40,$199.40
08/16/2022,$199.60,23278,$199.60,$199.80,$199.40
08/15/2022,$199.40,33488,$199.40,$199.60,$199.20
08/12/2022,$199.60,N/A,$199.60,$199.60,$199.60
08/11/2022,$199.60,12510,$199.20,$199.60,$199.20
08/10/2022,$199.20,62,$199.00,$199.20,$199.00
08/09/2022,$199.20,3205,$199.40,$199.60,$199.20
08/08/2022,$199.10,5,$199.10,$199.10,$199.10
08/05/2022,$199.40,2015,$199.40,$199.40,$199.30
08/04/2022,$199.40,5,$199.40,$199.40,$199.40
08/03/2022,$199.40,5314,$199.30,$199.40,$199.20
08/02/2022,$199.60,N/A,$199.60,$199.60,$199.60
08/01/2022,$199.60,101,$199.50,$199.60,$199.00
07/29/2022,$199.20,39980,$199.40,$199.40,$199.20
07/28/2022,$199.40,N/A,$199.40,$199.40,$199.40
07/27/2022,$199.40,N/A,$199.40,$199.40,$199.40
07/26/2022,$199.40,N/A,$199.40,$199.40,$199.40
07/25/2022,$199.40,8,$199.40,$199.40,$199.40
07/22/2022,$199.60,N/A,$199.60,$199.60,$199.60
07/21/2022,$199.60,N/A,$199.60,$199.60,$199.60
07/20/2022,$199.60,5,$199.60,$199.60,$199.60
07/19/2022,$198.60,39,$199.00,$199.20,$198.60
07/18/2022,$198.40,172,$198.40,$198.40,$198.40
07/15/2022,$198.60,N/A,$198.60,$198.60,$198.60
07/14/2022,$198.60,15,$198.60,$198.60,$198.60
07/13/2022,$199.00,1694,$198.60,$199.00,$198.00
07/12/2022,$198.80,890,$198.80,$199.50,$198.40
07/11/2022,$198.00,20,$198.00,$198.00,$198.00
07/08/2022,$198.20,N/A,$198.20,$198.20,$198.20
07/07/2022,$198.20,N/A,$198.20,$198.20,$198.20
07/06/2022,$198.20,N/A,$198.20,$198.20,$198.20
07/05/2022,$198.20,17178,$198.20,$198.20,$198.20
07/01/2022,$197.80,N/A,$197.80,$197.80,$197.80
06/30/2022,$197.80,1536,$199.30,$199.30,$197.60
06/29/2022,$198.00,346,$198.00,$198.00,$198.00
06/28/2022,$198.00,2629,$197.60,$198.00,$197.60
06/27/2022,$197.80,93,$197.60,$198.00,$197.60
06/24/2022,$197.60,75,$197.60,$198.00,$197.60
06/23/2022,$198.00,7850,$198.00,$198.00,$197.80
06/22/2022,$198.10,10088,$197.60,$198.10,$197.60
06/21/2022,$197.80,1102,$200.60,$200.60,$197.80
06/17/2022,$215.80,9695,$198.40,$219.60,$198.40
06/16/2022,$198.40,5325,$198.40,$198.40,$197.80
06/15/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/14/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/13/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/10/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/09/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/08/2022,$197.60,N/A,$197.60,$197.60,$197.60
06/07/2022,$197.60,23622,$197.60,$198.00,$197.60
06/06/2022,$198.80,10,$198.00,$198.80,$198.00
06/03/2022,$198.60,N/A,$198.60,$198.60,$198.60
06/02/2022,$198.60,N/A,$198.60,$198.60,$198.60
06/01/2022,$198.60,4077,$198.20,$198.60,$197.90
05/31/2022,$197.40,N/A,$197.40,$197.40,$197.40
05/27/2022,$197.40,7500,$197.40,$197.40,$197.40
05/26/2022,$196.80,N/A,$196.80,$196.80,$196.80
05/25/2022,$196.80,2500,$197.20,$197.60,$196.80
05/24/2022,$197.80,N/A,$197.80,$197.80,$197.80
05/23/2022,$197.80,1487,$197.20,$197.80,$196.80
05/20/2022,$197.20,N/A,$197.20,$197.20,$197.20
05/19/2022,$197.20,732,$197.80,$197.80,$196.80
05/18/2022,$198.00,890,$197.80,$198.00,$197.20
05/17/2022,$197.80,N/A,$197.80,$197.80,$197.80
05/16/2022,$197.80,165,$197.80,$197.80,$197.80
05/13/2022,$198.00,N/A,$198.00,$198.00,$198.00
05/12/2022,$198.00,85,$198.00,$198.00,$198.00
05/11/2022,$198.20,N/A,$198.20,$198.20,$198.20
05/10/2022,$198.20,265,$198.20,$198.20,$198.20
05/09/2022,$198.80,N/A,$198.80,$198.80,$198.80
05/06/2022,$198.80,25,$198.60,$198.80,$198.60
05/05/2022,$199.20,N/A,$199.20,$199.20,$199.20
05/04/2022,$199.20,14,$199.10,$199.20,$199.10
05/03/2022,$199.60,N/A,$199.60,$199.60,$199.60
05/02/2022,$199.60,38,$199.60,$199.60,$199.60
04/29/2022,$198.40,3891,$198.60,$198.60,$198.40
04/28/2022,$198.40,10,$198.40,$198.40,$198.40
04/27/2022,$198.60,1671,$198.60,$199.00,$198.40
04/26/2022,$198.80,12500,$198.80,$198.80,$198.80
04/25/2022,$199.10,N/A,$199.10,$199.10,$199.10
04/22/2022,$199.10,2499,$198.60,$199.10,$198.60
04/21/2022,$198.60,N/A,$198.60,$198.60,$198.60
04/20/2022,$198.60,N/A,$198.60,$198.60,$198.60
04/19/2022,$198.60,N/A,$198.60,$198.60,$198.60
04/18/2022,$198.60,N/A,$198.60,$198.60,$198.60
04/14/2022,$198.60,5,$198.60,$198.60,$198.60
04/13/2022,$198.00,150,$198.20,$198.20,$198.00
04/12/2022,$198.30,N/A,$198.30,$198.30,$198.30
04/11/2022,$198.30,267,$198.40,$198.40,$198.00
04/08/2022,$198.40,N/A,$198.40,$198.40,$198.40
04/07/2022,$198.40,1335,$198.20,$198.40,$198.20
04/06/2022,$198.20,181,$198.20,$198.20,$197.80
04/05/2022,$198.20,275,$198.00,$198.20,$198.00
04/04/2022,$198.00,N/A,$198.00,$198.00,$198.00
04/01/2022,$198.00,1277,$198.40,$198.40,$198.00
03/31/2022,$198.40,2973,$197.60,$198.40,$197.20
03/30/2022,$197.60,N/A,$197.60,$197.60,$197.60
03/29/2022,$197.60,944,$197.80,$197.80,$197.60
03/28/2022,$197.60,126,$198.00,$198.00,$197.50
03/25/2022,$197.60,255,$197.202,$197.60,$197.202
03/24/2022,$197.20,36,$197.80,$197.80,$197.20
03/23/2022,$201.60,9,$201.60,$201.60,$201.60
03/22/2022,$198.80,37208,$197.40,$198.80,$197.30
03/21/2022,$197.20,398,$197.10,$197.20,$196.90
03/18/2022,$198.00,99,$197.20,$198.00,$197.20
03/17/2022,$197.10,5,$197.10,$197.10,$197.10
03/16/2022,$197.60,588,$197.20,$197.60,$197.20
03/15/2022,$197.20,6,$197.20,$197.20,$197.20
03/14/2022,$197.00,13194,$197.00,$198.00,$196.20
03/11/2022,$197.40,N/A,$197.40,$197.40,$197.40
03/10/2022,$197.40,256,$197.30,$197.40,$197.00
03/09/2022,$197.00,727,$197.00,$197.20,$197.00
03/08/2022,$197.00,479,$197.00,$197.00,$196.80
03/07/2022,$197.20,3512,$198.80,$198.80,$196.90
03/04/2022,$197.00,48,$197.00,$197.00,$197.00
03/03/2022,$197.00,7930,$197.00,$197.50,$197.00
03/02/2022,$197.00,681,$196.80,$197.20,$196.80
03/01/2022,$196.80,127,$196.80,$197.00,$196.80
02/28/2022,$197.00,3799,$197.00,$197.00,$196.80
02/25/2022,$196.60,N/A,$196.60,$196.60,$196.60
02/24/2022,$196.60,810,$196.00,$197.00,$196.00
02/23/2022,$197.10,2363,$197.60,$197.60,$196.80
02/22/2022,$197.40,6,$197.40,$197.40,$197.40
02/18/2022,$197.00,N/A,$197.00,$197.00,$197.00
02/17/2022,$197.00,N/A,$197.00,$197.00,$197.00
02/16/2022,$197.00,392,$197.00,$197.00,$197.00
02/15/2022,$197.00,N/A,$197.00,$197.00,$197.00
02/14/2022,$197.00,4000,$197.00,$197.00,$197.00
02/11/2022,$197.20,20,$197.20,$197.20,$197.20
02/10/2022,$197.20,103,$197.20,$197.30,$197.20
02/09/2022,$197.00,N/A,$197.00,$197.00,$197.00
02/08/2022,$197.00,715,$197.00,$197.00,$196.40
02/07/2022,$197.00,5,$197.00,$197.00,$197.00
02/04/2022,$196.80,396,$196.40,$196.80,$196.40
02/03/2022,$196.80,5,$196.80,$196.80,$196.80
02/02/2022,$198.00,40,$197.40,$198.00,$197.00
02/01/2022,$198.00,3210,$197.20,$198.20,$197.20
01/31/2022,$196.20,N/A,$196.20,$196.20,$196.20
01/28/2022,$196.20,N/A,$196.20,$196.20,$196.20
01/27/2022,$196.20,1408,$196.20,$197.60,$196.20
01/26/2022,$196.40,N/A,$196.40,$196.40,$196.40
01/25/2022,$196.40,20,$196.20,$196.40,$196.20
01/24/2022,$196.40,3107,$196.88,$196.88,$196.40
01/21/2022,$196.40,4009,$196.80,$197.10,$196.20
01/20/2022,$197.80,157,$198.00,$198.00,$197.60
01/19/2022,$198.00,18,$198.00,$198.00,$198.00
01/18/2022,$197.60,164,$198.00,$198.00,$197.40
01/14/2022,$197.40,N/A,$197.40,$197.40,$197.40
01/13/2022,$197.40,N/A,$197.40,$197.40,$197.40
01/12/2022,$197.40,133,$197.40,$197.60,$197.40
01/11/2022,$198.20,N/A,$198.20,$198.20,$198.20
01/10/2022,$198.20,16,$198.20,$198.20,$198.20
01/07/2022,$198.40,136,$198.40,$198.40,$198.20
01/06/2022,$198.40,N/A,$198.40,$198.40,$198.40
01/05/2022,$198.40,N/A,$198.40,$198.40,$198.40
01/04/2022,$198.40,N/A,$198.40,$198.40,$198.40
01/03/2022,$198.40,185,$198.40,$198.40,$198.40
12/31/2021,$197.40,140,$197.20,$197.40,$197.20
12/30/2021,$196.80,N/A,$196.80,$196.80,$196.80
12/29/2021,$196.80,N/A,$196.80,$196.80,$196.80
12/28/2021,$196.80,1080,$197.80,$199.00,$196.80
12/27/2021,$197.00,250,$197.00,$197.00,$197.00
12/23/2021,$197.60,1280,$197.00,$197.60,$197.00
12/22/2021,$197.00,415,$196.40,$197.60,$196.40
12/21/2021,$197.00,2736,$197.00,$197.60,$197.00
12/20/2021,$197.00,131,$196.60,$197.00,$196.60
12/17/2021,$196.80,13074,$197.00,$197.00,$196.40
12/16/2021,$197.00,710,$197.00,$197.00,$197.00
12/15/2021,$197.00,750,$197.00,$197.00,$196.80
12/14/2021,$197.00,1127,$197.00,$197.00,$197.00
12/13/2021,$197.00,46,$197.00,$197.00,$197.00
12/10/2021,$197.00,8942,$197.00,$197.40,$196.80
12/09/2021,$199.00,212,$197.20,$199.20,$197.20
12/08/2021,$196.80,20156,$197.20,$197.20,$196.40
12/07/2021,$197.20,15,$197.20,$197.20,$197.20
12/06/2021,$197.60,436,$196.80,$197.60,$196.40
12/03/2021,$197.00,2564,$197.40,$197.60,$196.40
12/02/2021,$197.40,2568,$197.00,$197.40,$196.40
12/01/2021,$197.20,484,$197.20,$197.40,$197.20
11/30/2021,$197.40,1788,$197.40,$197.40,$197.20
11/29/2021,$197.40,1210,$197.40,$197.40,$197.40
11/26/2021,$197.40,23,$197.00,$197.40,$197.00
11/24/2021,$197.20,421,$196.80,$197.20,$196.80
11/23/2021,$198.00,604,$198.40,$207.60,$197.60
11/22/2021,$197.00,14,$198.398,$198.398,$197.00
11/19/2021,$197.70,2728,$197.00,$197.70,$197.00
11/18/2021,$197.20,859,$197.60,$197.60,$197.20
11/17/2021,$197.20,10002,$197.20,$197.20,$197.20
11/16/2021,$196.812,4619,$197.00,$197.80,$196.80
11/15/2021,$197.60,8645,$196.60,$198.00,$196.60
11/12/2021,$197.30,10,$196.60,$197.30,$196.60
11/11/2021,$197.50,1289,$196.60,$199.70,$196.60
11/10/2021,$196.60,16522,$196.60,$199.20,$196.00
11/09/2021,$196.60,9752,$196.60,$197.20,$195.86
11/08/2021,$196.60,42009,$195.80,$197.20,$195.00
11/05/2021,$196.60,3750,$196.60,$196.60,$196.60
