Date,Close/Last,Volume,Open,High,Low
05/03/2023,$4.00,12343,$4.08,$4.205,$3.91
05/02/2023,$4.10,6617,$4.114,$4.12,$4.075
05/01/2023,$4.18,4872,$4.18,$4.25,$4.17
04/28/2023,$4.23,3822,$4.22,$4.2425,$4.1896
04/27/2023,$4.11,9637,$4.03,$4.13,$4.03
04/26/2023,$4.0363,15980,$4.15,$4.23,$4.0363
04/25/2023,$4.15,8736,$4.15,$4.40,$4.13
04/24/2023,$4.29,12798,$4.451,$4.47,$4.27
04/21/2023,$4.475,9336,$4.43,$4.4999,$4.41
04/20/2023,$4.42,12796,$4.49,$4.55,$4.41
04/19/2023,$4.57,9721,$4.5997,$4.61,$4.50
04/18/2023,$4.6711,5713,$4.60,$4.70,$4.595
04/17/2023,$4.60,15579,$4.54,$4.70,$4.54
04/14/2023,$4.59,6690,$4.65,$4.6501,$4.51
04/13/2023,$4.50,10913,$4.47,$4.67,$4.47
04/12/2023,$4.715,18373,$4.73,$4.73,$4.4421
04/11/2023,$4.67,10501,$4.66,$4.748,$4.57
04/10/2023,$4.59,18536,$4.41,$4.80,$4.41
04/06/2023,$4.50,3192,$4.4901,$4.5899,$4.4901
04/05/2023,$4.48,13314,$4.6399,$4.6399,$4.40
04/04/2023,$4.63,4481,$4.61,$4.67,$4.53
04/03/2023,$4.6436,10894,$4.54,$4.68,$4.54
03/31/2023,$4.62,18552,$4.56,$4.6999,$4.56
03/30/2023,$4.58,10617,$4.55,$4.70,$4.55
03/29/2023,$4.57,8518,$4.60,$4.69,$4.5101
03/28/2023,$4.57,6362,$4.50,$4.63,$4.44
03/27/2023,$4.59,13190,$4.57,$4.59,$4.44
03/24/2023,$4.59,16540,$4.59,$4.60,$4.455
03/23/2023,$4.57,19183,$4.67,$4.7099,$4.53
03/22/2023,$4.72,61515,$4.72,$4.88,$4.60
03/21/2023,$4.41,24551,$4.45,$4.50,$4.3379
03/20/2023,$4.38,16819,$4.50,$4.50,$4.341
03/17/2023,$4.44,13923,$4.63,$4.63,$4.3501
03/16/2023,$4.57,13497,$4.60,$4.6916,$4.57
03/15/2023,$4.65,11116,$4.70,$4.7001,$4.6101
03/14/2023,$4.71,8383,$4.79,$4.88,$4.71
03/13/2023,$4.73,13466,$4.68,$4.835,$4.61
03/10/2023,$4.80,19866,$4.87,$4.948,$4.6207
03/09/2023,$4.87,12572,$5.00,$5.0812,$4.87
03/08/2023,$4.97,3635,$5.06,$5.06,$4.955
03/07/2023,$5.00,5340,$5.01,$5.01,$4.91
03/06/2023,$5.0105,15170,$5.02,$5.1484,$4.98
03/03/2023,$4.99,14031,$5.00,$5.18,$4.99
03/02/2023,$5.09,5144,$5.0444,$5.13,$5.0001
03/01/2023,$4.97,10188,$5.05,$5.22,$4.97
