Date,Close/Last,Volume,Open,High,Low
01/12/2024,$4.56,14495000,$4.67,$4.789,$4.465
01/11/2024,$4.70,13427950,$4.86,$4.87,$4.64
01/10/2024,$4.91,22955050,$5.05,$5.05,$4.71
01/09/2024,$5.04,13134190,$5.24,$5.30,$5.03
01/08/2024,$5.29,14387800,$5.14,$5.415,$5.09
01/05/2024,$5.17,16213470,$5.26,$5.28,$5.08
01/04/2024,$5.30,22982930,$5.56,$5.60,$5.25
01/03/2024,$5.58,29667210,$6.05,$6.065,$5.55
01/02/2024,$6.11,13559540,$6.09,$6.33,$6.01
12/29/2023,$6.12,15129630,$6.20,$6.23,$6.06
12/28/2023,$6.21,18490620,$6.18,$6.50,$6.14
12/27/2023,$6.16,11129260,$6.11,$6.26,$6.04
12/26/2023,$6.11,13107030,$6.08,$6.19,$5.96
12/22/2023,$6.10,15846550,$6.05,$6.20,$5.96
12/21/2023,$6.07,28731760,$6.33,$6.38,$5.93
12/20/2023,$6.17,26820100,$6.69,$6.70,$6.17
12/19/2023,$6.74,16633620,$6.78,$6.82,$6.63
12/18/2023,$6.74,17455520,$6.66,$6.84,$6.47
12/15/2023,$6.65,36845530,$6.79,$6.81,$6.62
12/14/2023,$6.71,28592920,$6.94,$7.22,$6.67
12/13/2023,$6.81,21774780,$6.77,$6.915,$6.50
12/12/2023,$6.72,16793920,$7.14,$7.15,$6.70
12/11/2023,$7.11,14619130,$6.86,$7.12,$6.73
12/08/2023,$6.93,11951450,$6.82,$7.04,$6.79
12/07/2023,$6.82,11599390,$6.79,$6.92,$6.711
12/06/2023,$6.79,17025000,$7.07,$7.145,$6.77
12/05/2023,$7.02,21060440,$7.42,$7.45,$6.88
12/04/2023,$7.49,30553660,$6.87,$7.54,$6.81
12/01/2023,$6.86,24079320,$6.66,$6.99,$6.53
11/30/2023,$6.65,20347070,$7.15,$7.18,$6.64
11/29/2023,$7.17,32449060,$6.95,$7.34,$6.86
11/28/2023,$6.70,17932140,$6.73,$6.80,$6.5342
11/27/2023,$6.80,11484300,$6.88,$6.89,$6.67
11/24/2023,$6.90,8594097,$6.97,$7.03,$6.82
11/22/2023,$6.99,18536310,$6.72,$7.105,$6.60
11/21/2023,$6.65,26428340,$7.07,$7.09,$6.52
11/20/2023,$7.16,13454390,$7.50,$7.52,$7.15
11/17/2023,$7.43,13223990,$7.42,$7.50,$7.26
11/16/2023,$7.39,19837050,$7.84,$7.85,$7.36
11/15/2023,$7.89,20265460,$8.18,$8.295,$7.77
11/14/2023,$8.07,20005170,$8.18,$8.25,$7.78
11/13/2023,$7.90,17230500,$7.95,$7.96,$7.61
11/10/2023,$8.01,29212860,$8.42,$8.4467,$7.84
11/09/2023,$8.71,63400580,$8.18,$9.37,$8.02
11/08/2023,$10.09,19309410,$10.30,$10.3599,$9.96
11/07/2023,$10.22,16037830,$10.98,$11.03,$10.11
11/06/2023,$10.95,20742370,$11.00,$11.43,$10.76
11/03/2023,$10.72,22573360,$10.635,$11.2981,$10.53
11/02/2023,$10.49,14482060,$10.22,$10.67,$10.21
11/01/2023,$10.03,14634260,$10.76,$10.799,$10.01
10/31/2023,$10.68,18157040,$10.00,$10.69,$9.96
10/30/2023,$9.96,16581380,$9.29,$10.01,$9.2401
10/27/2023,$9.15,13892260,$9.27,$9.66,$9.13
10/26/2023,$9.23,12472790,$9.34,$9.47,$9.08
10/25/2023,$9.28,12729060,$9.42,$9.54,$9.08
10/24/2023,$9.33,15333440,$9.34,$9.96,$9.19
10/23/2023,$9.16,17172860,$9.37,$9.62,$8.91
10/20/2023,$9.08,13827870,$9.13,$9.70,$9.00
10/19/2023,$9.36,18145640,$9.30,$9.83,$8.97
10/18/2023,$9.16,17228610,$9.82,$10.22,$9.16
10/17/2023,$9.86,23503220,$9.17,$10.26,$9.15
10/16/2023,$9.33,19021240,$9.23,$9.54,$8.96
10/13/2023,$9.50,31338820,$10.74,$10.835,$9.34
10/12/2023,$11.00,31698600,$10.64,$11.17,$10.21
10/11/2023,$10.42,23782900,$10.00,$10.52,$9.81
10/10/2023,$9.92,27390140,$9.91,$10.38,$9.62
10/09/2023,$9.82,26758500,$9.12,$9.86,$9.06
10/06/2023,$9.26,35656340,$8.26,$9.4299,$8.21
10/05/2023,$8.30,20160560,$8.25,$8.83,$8.155
10/04/2023,$8.34,18725940,$7.88,$8.50,$7.73
10/03/2023,$7.85,11379780,$8.11,$8.28,$7.835
10/02/2023,$8.15,17438880,$8.06,$8.40,$7.765
09/29/2023,$7.99,17752320,$7.84,$8.31,$7.835
09/28/2023,$7.79,15141040,$7.50,$7.79,$7.31
09/27/2023,$7.57,15769670,$7.95,$8.10,$7.50
09/26/2023,$7.91,16714160,$8.08,$8.46,$7.77
09/25/2023,$8.14,20448720,$7.69,$8.50,$7.46
09/22/2023,$7.62,13921800,$7.77,$8.09,$7.59
09/21/2023,$7.70,14920220,$8.11,$8.34,$7.69
09/20/2023,$8.16,23101730,$8.05,$8.69,$7.97
09/19/2023,$8.25,23462350,$7.70,$8.365,$7.33
09/18/2023,$7.80,18562170,$8.25,$8.319,$7.68
09/15/2023,$8.36,24215670,$8.09,$8.54,$7.88
09/14/2023,$8.14,46855420,$8.91,$9.10,$8.045
09/13/2023,$8.24,37600400,$7.57,$8.35,$7.38
09/12/2023,$7.57,37788050,$7.38,$8.14,$7.22
